observer_id,year,month,day,site_id,start_time,point,minute,species_code,distance,how,visual,sex,migrating,cluster_size,cluster_code,notes
CKD,2021,7,1,RW,8:50,8,5,OROR,80,C,,,,,,
CKD,2021,7,1,RW,8:50,8,5,AMGO,80,C,,,,,,
CKD,2021,7,1,RW,8:50,8,6,RBWO,100,C,,,,,,
CKD,2021,7,1,RW,8:50,8,6,SOSP,60,S,,,,,,
CKD,2021,7,1,RW,8:50,8,6,COYE,110,S,,,,,,
CKD,2021,7,1,RW,8:50,8,6,DICK,90,C,,,,,,
CKD,2021,7,1,RW,8:50,8,6,AMRO,100,S,,,,,,
CKD,2021,7,1,RW,8:50,8,6,TRES,80,V,X,,,2,,
CKD,2021,7,1,RW,8:50,8,6,RNEP,250,C,,,,,,
CKD,2021,7,1,RW,9:00,9,1,KILL,60,V,X,,,13,,
CKD,2021,7,1,RW,9:00,9,1,EAME,70,S,,,,,,
CKD,2021,7,1,RW,9:00,9,1,SOSP,70,S,,,,,,
CKD,2021,7,1,RW,9:00,9,1,DICK,120,C,,,,,,
CKD,2021,7,1,RW,9:00,9,1,RWBL,100,C,X,M,,3,,
CKD,2021,7,1,RW,9:00,9,1,RNEP,200,C,,,,,,
CKD,2021,7,1,RW,9:00,9,1,AMRO,50,S,,,,,,
CKD,2021,7,1,RW,9:00,9,1,OROR,40,S,X,M,,,,
CKD,2021,7,1,RW,9:00,9,2,MODO,50,V,X,,,2,,
CKD,2021,7,1,RW,9:00,9,2,TRES,70,C,X,,,2,,
CKD,2021,7,1,RW,9:00,9,3,SOSP,90,S,,,,,,
CKD,2021,7,1,RW,9:00,9,3,HOLA,90,C,,,,,,
CKD,2021,7,1,RW,9:00,9,3,COYE,160,S,,,,,,
CKD,2021,7,1,RW,9:00,9,4,CEDW,50,C,X,,,,,
CKD,2021,7,1,RW,9:00,9,4,RWBL,90,V,X,M,,3,,
CKD,2021,7,1,RW,9:00,9,4,COGR,100,C,X,,,4,,
CKD,2021,7,1,RW,9:00,9,5,FISP,60,S,,,,,,
CKD,2021,7,1,RW,9:00,9,6,VESP,130,S,,,,,,
CKD,2021,7,1,RW,9:00,9,6,BHCO,90,C,X,,,2,,
CKD,2021,7,1,RW,9:10,4,1,AMGO,30,C,X,M,,2,,
CKD,2021,7,1,RW,9:10,4,1,DICK,40,V,X,,,,,
CKD,2021,7,1,RW,9:10,4,1,DICK,110,C,,,,2,,
CKD,2021,7,1,RW,9:10,4,1,DICK,130,C,,,,,,
CKD,2021,7,1,RW,9:10,4,1,RWBL,70,V,X,M,,6,,
CKD,2021,7,1,RW,9:10,4,1,RWBL,90,V,X,F,,3,,
CKD,2021,7,1,RW,9:10,4,1,RWBL,170,V,X,F,,2,,
CKD,2021,7,1,RW,9:10,4,1,CEDW,70,C,X,,,4,,
CKD,2021,7,1,RW,9:10,4,2,KILL,160,C,X,,,,,
CKD,2021,7,1,RW,9:10,4,2,COYE,90,S,,,,,,
CKD,2021,7,1,RW,9:10,4,3,FISP,50,S,,,,,,
CKD,2021,7,1,RW,9:10,4,4,NOCA,120,S,,,,,,
CKD,2021,7,1,RW,9:10,4,4,AMRO,90,S,,,,,,
CKD,2021,7,1,RW,9:10,4,4,SOSP,70,S,,,,,,
CKD,2021,7,1,RW,9:10,4,4,COYE,30,C,,,,,,
CKD,2021,7,1,RW,9:10,4,5,BARS,120,V,X,,,7,,
CKD,2021,7,1,RW,9:10,4,6,EAME,150,S,,,,,,
CKD,2021,7,1,RW,9:10,4,6,BHCO,140,C,,,,,,
CKD,2021,7,1,RW,9:22,3,1,DICK,20,V,X,M,,,E,
CKD,2021,7,1,RW,9:22,3,1,DICK,20,V,X,F,,,E,
CKD,2021,7,1,RW,9:22,3,1,DICK,70,C,,,,2,,
CKD,2021,7,1,RW,9:22,3,1,DICK,90,C,,,,,,
CKD,2021,7,1,RW,9:22,3,1,EAME,130,S,,,,,,
CKD,2021,7,1,RW,9:22,3,1,EAME,160,C,,,,,,
CKD,2021,7,1,RW,9:22,3,1,RWBL,70,V,X,M,,5,,
CKD,2021,7,1,RW,9:22,3,1,RWBL,90,V,X,M,,3,,
CKD,2021,7,1,RW,9:22,3,1,RWBL,120,V,X,M,,3,,
CKD,2021,7,1,RW,9:22,3,2,COGR,70,V,X,,,3,,
CKD,2021,7,1,RW,9:22,3,2,BHCO,70,V,X,,,2,,
CKD,2021,7,1,RW,9:22,3,2,AMGO,90,C,,,,,,
CKD,2021,7,1,RW,9:22,3,2,AMRO,200,S,,,,,,
CKD,2021,7,1,RW,9:22,3,3,RNEP,70,C,,,,,,
CKD,2021,7,1,RW,9:22,3,4,RWBL,80,V,X,F,,2,,
CKD,2021,7,1,RW,9:22,3,4,KILL,140,C,,,,,,
CKD,2021,7,1,RW,9:22,3,4,COYE,175,S,,,,,,
CKD,2021,7,1,RW,9:22,3,5,VESP,160,S,,,,,,
CKD,2021,7,1,RW,9:22,3,6,HOLA,150,C,,,,,,
CKD,2021,7,1,RW,9:32,2,1,DICK,50,C,,,,,,
CKD,2021,7,1,RW,9:32,2,1,RWBL,30,V,X,M,,3,,
CKD,2021,7,1,RW,9:32,2,1,RWBL,90,V,X,M,,3,,
CKD,2021,7,1,RW,9:32,2,1,EAME,100,V,X,,,,,
CKD,2021,7,1,RW,9:32,2,1,EAME,170,C,,,,,,
CKD,2021,7,1,RW,9:32,2,2,DICK,70,C,,,,,,
CKD,2021,7,1,RW,9:32,2,2,SOSP,100,S,,,,,,
CKD,2021,7,1,RW,9:32,2,2,RWBL,180,V,X,M,,4,,
CKD,2021,7,1,RW,9:32,2,2,FISP,100,S,,,,,,
CKD,2021,7,1,RW,9:32,2,3,DICK,30,C,X,F,,,,
CKD,2021,7,1,RW,9:32,2,4,BARS,15,V,X,,,2,,
CKD,2021,7,1,RW,9:32,2,5,COGR,140,V,X,,,2,,
CKD,2021,7,1,RW,9:32,2,5,DICK,30,V,X,M,,,,
CKD,2021,7,1,RW,9:32,2,5,RNEP,5,V,X,M,,,F,
CKD,2021,7,1,RW,9:32,2,5,RNEP,5,V,X,F,,,F,
CKD,2021,7,1,RW,9:32,2,6,MODO,150,V,X,,,,,
CKD,2021,7,1,RW,9:32,2,6,AMGO,90,C,,,,,,
CKD,2021,7,1,RW,9:32,2,6,RWBL,40,V,X,M,,2,,
CKD,2021,7,1,RW,9:32,2,6,ROPI,160,V,X,,,2,,
CKD,2021,7,1,RW,9:42,1,1,COYE,20,S,,M,,,,
CKD,2021,7,1,RW,9:42,1,1,AMGO,25,V,X,M,,2,G,
CKD,2021,7,1,RW,9:42,1,1,AMGO,25,V,X,F,,2,G,
CKD,2021,7,1,RW,9:42,1,1,AMRO,150,S,,,,,,
CKD,2021,7,1,RW,9:42,1,1,DICK,30,V,X,M,,2,,
CKD,2021,7,1,RW,9:42,1,1,DICK,10,V,X,F,,,,
CKD,2021,7,1,RW,9:42,1,1,DICK,60,C,,,,,,
CKD,2021,7,1,RW,9:42,1,1,RWBL,30,V,X,M,,8,,
CKD,2021,7,1,RW,9:42,1,1,RWBL,50,V,X,F,,2,,
CKD,2021,7,1,RW,9:42,1,1,BHCO,50,V,X,F,,2,,
CKD,2021,7,1,RW,9:42,1,2,TUVU,170,V,X,,,2,,
CKD,2021,7,1,RW,9:42,1,2,EUST,170,V,X,,,4,,
CKD,2021,7,1,RW,9:42,1,2,DICK,90,C,,,,,,
CKD,2021,7,1,RW,9:42,1,2,DICK,90,V,X,,,,,
CKD,2021,7,1,RW,9:42,1,2,DICK,130,C,,,,,,
CKD,2021,7,1,RW,9:42,1,2,MODO,170,C,,,,,,
CKD,2021,7,1,RW,9:42,1,3,INBU,170,S,,M,,,,
CKD,2021,7,1,RW,9:42,1,4,BHCO,100,C,,M,,,,
CKD,2021,7,1,RW,9:42,1,5,NOBI,,,,,,,,
CKD,2021,7,1,RW,9:42,1,6,GRCA,170,C,,,,4,,
CKD,2021,7,1,RW,9:42,1,6,BARS,30,V,X,,,,,
CKD,2021,7,1,RW,9:42,1,6,EAME,70,S,,,,,,
CKD,2021,7,1,RW,9:42,1,6,AMRO,175,S,,,,,,
CKD,2021,7,2,CC,6:37,1,1,SOSP,20,S,X,,,,,
CKD,2021,7,2,CC,6:37,1,1,SOSP,70,S,,,,,,
CKD,2021,7,2,CC,6:37,1,1,NOCA,50,S,X,,,,,
CKD,2021,7,2,CC,6:37,1,1,HOSP,30,V,X,M,,5,A,
CKD,2021,7,2,CC,6:37,1,1,HOSP,30,V,X,F,,4,A,
CKD,2021,7,2,CC,6:37,1,1,RTHA,175,V,X,,,,,
CKD,2021,7,2,CC,6:37,1,1,RWBL,70,V,X,M,,4,,
CKD,2021,7,2,CC,6:37,1,1,RWBL,110,V,X,F,,2,,
CKD,2021,7,2,CC,6:37,1,1,DICK,30,V,X,M,,2,,
CKD,2021,7,2,CC,6:37,1,1,DICK,90,C,,,,,,
CKD,2021,7,2,CC,6:37,1,2,EAKI,90,C,,,,,,
CKD,2021,7,2,CC,6:37,1,2,AMRO,40,S,X,,,2,,
CKD,2021,7,2,CC,6:37,1,2,MODO,50,C,X,,,2,,
CKD,2021,7,2,CC,6:37,1,2,EUST,100,C,X,,,4,,
CKD,2021,7,2,CC,6:37,1,3,DICK,120,C,,,,2,,
CKD,2021,7,2,CC,6:37,1,3,BHCO,80,V,X,M,,2,,
CKD,2021,7,2,CC,6:37,1,3,AMGO,80,C,,,,,,
CKD,2021,7,2,CC,6:37,1,3,OROR,100,C,,,,,,
CKD,2021,7,2,CC,6:37,1,4,KILL,120,C,,,,,,
CKD,2021,7,2,CC,6:37,1,5,AMRO,50,V,X,,,4,,
CKD,2021,7,2,CC,6:37,1,5,COYE,100,S,,,,,,
CKD,2021,7,2,CC,6:37,1,6,AMCR,300,C,,,,,,
CKD,2021,7,2,CC,6:37,1,6,COGR,120,V,X,,,3,,
CKD,2021,7,2,CC,6:37,1,6,BRTH,80,C,,,,,,
CKD,2021,7,2,CC,6:49,2,1,DICK,70,V,X,,,,,
CKD,2021,7,2,CC,6:49,2,1,DICK,80,V,X,,,,,
CKD,2021,7,2,CC,6:49,2,1,DICK,100,C,,,,,,
CKD,2021,7,2,CC,6:49,2,1,DICK,110,C,,,,,,
CKD,2021,7,2,CC,6:49,2,1,RWBL,30,V,X,M,,,3,
CKD,2021,7,2,CC,6:49,2,1,RWBL,110,V,X,M,,,5,
CKD,2021,7,2,CC,6:49,2,1,RWBL,80,V,X,F,,,2,
CKD,2021,7,2,CC,6:49,2,1,GRSP,90,S,,,,,,
CKD,2021,7,2,CC,6:49,2,1,HOWR,130,C,,,,,,
CKD,2021,7,2,CC,6:49,2,1,SOSP,120,S,,,,,,
CKD,2021,7,2,CC,6:49,2,2,BLGR,150,S,,,,,,
CKD,2021,7,2,CC,6:49,2,2,AMRO,110,V,X,,,,3,
CKD,2021,7,2,CC,6:49,2,3,GRSP,100,S,,,,,,
CKD,2021,7,2,CC,6:49,2,3,SOSP,120,S,,,,,,
CKD,2021,7,2,CC,6:49,2,3,MODO,170,C,,,,,,
CKD,2021,7,2,CC,6:49,2,4,RTHA,325,C,,,,,,
CKD,2021,7,2,CC,6:49,2,4,RTHA,325,C,,,,,,
CKD,2021,7,2,CC,6:49,2,4,EAME,120,S,,,,,,
CKD,2021,7,2,CC,6:49,2,4,RNEP,300,C,,,,,,
CKD,2021,7,2,CC,6:49,2,5,EAME,170,S,,,,,,
CKD,2021,7,2,CC,6:49,2,5,GRSP,160,S,,,,,,
CKD,2021,7,2,CC,6:49,2,5,BHCO,130,C,,,,,,
CKD,2021,7,2,CC,6:49,2,5,WBNU,130,C,,,,,,
CKD,2021,7,2,CC,6:49,2,6,RNEP,175,C,,,,,,
CKD,2021,7,2,CC,6:49,2,6,HOSP,150,C,,,,,2,
CKD,2021,7,2,CC,6:49,2,6,EUCD,175,C,,,,,,
CKD,2021,7,2,CC,6:49,2,6,EUST,170,V,X,,,,7,
CKD,2021,7,2,CC,7:01,3,1,SOSP,80,S,,,,,,
CKD,2021,7,2,CC,7:01,3,1,AMRO,80,S,,,,,,
CKD,2021,7,2,CC,7:01,3,1,HOWR,90,C,,,,,,
CKD,2021,7,2,CC,7:01,3,1,EAKI,110,C,,,,,,
CKD,2021,7,2,CC,7:01,3,1,DICK,90,C,,,,,,
CKD,2021,7,2,CC,7:01,3,1,DICK,130,C,,,,,,
CKD,2021,7,2,CC,7:01,3,1,SOSP,110,S,,,,,,
CKD,2021,7,2,CC,7:01,3,1,INBU,100,S,,,,,,
CKD,2021,7,2,CC,7:01,3,2,BHCO,130,C,,,,,,
CKD,2021,7,2,CC,7:01,3,2,BARS,160,V,X,,,,5,
CKD,2021,7,2,CC,7:01,3,2,CHSW,120,V,X,,,,,
CKD,2021,7,2,CC,7:01,3,2,RWBL,80,V,X,M,,,3,
CKD,2021,7,2,CC,7:01,3,3,MODO,120,C,,,,,,
CKD,2021,7,2,CC,7:01,3,3,GRSP,180,S,,,,,,
CKD,2021,7,2,CC,7:01,3,3,AMRO,140,S,,,,,,
CKD,2021,7,2,CC,7:01,3,3,COYE,120,S,,,,,,
CKD,2021,7,2,CC,7:01,3,4,NOCA,110,S,,,,,,
CKD,2021,7,2,CC,7:01,3,4,EAME,150,S,,,,,,
CKD,2021,7,2,CC,7:01,3,5,RWBL,40,V,X,,,,2,
CKD,2021,7,2,CC,7:01,3,5,INBU,80,S,,,,,,
CKD,2021,7,2,CC,7:01,3,6,HOWR,120,C,,,,,,
CKD,2021,7,2,CC,7:01,3,6,INBU,110,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,BLGR,110,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,SOSP,80,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,NOCA,80,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,GRSP,50,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,HOWR,90,C,,,,,,
CKD,2021,7,2,CC,7:12,4,1,KILL,110,C,,,,,,
CKD,2021,7,2,CC,7:12,4,1,DICK,70,C,,,,,,
CKD,2021,7,2,CC,7:12,4,1,GRSP,110,S,,,,,,
CKD,2021,7,2,CC,7:12,4,1,SOSP,60,V,X,,,2,,
CKD,2021,7,2,CC,7:12,4,2,RTHA,80,V,X,,,,,
CKD,2021,7,2,CC,7:12,4,2,GRSP,140,S,,,,,,
CKD,2021,7,2,CC,7:12,4,2,DICK,140,C,,,,,,
CKD,2021,7,2,CC,7:12,4,2,SOSP,100,S,,,,,,
CKD,2021,7,2,CC,7:12,4,3,CEDW,90,C,,,,,,
CKD,2021,7,2,CC,7:12,4,3,RWBL,110,V,X,M,,3,,
CKD,2021,7,2,CC,7:12,4,3,AMRO,120,S,,,,,,
CKD,2021,7,2,CC,7:12,4,3,OROR,110,S,,,,,,
CKD,2021,7,2,CC,7:12,4,4,EAKI,80,C,,,,,,
CKD,2021,7,2,CC,7:12,4,4,RNEP,275,C,,,,,,
CKD,2021,7,2,CC,7:12,4,5,HOWR,110,C,,,,,,
CKD,2021,7,2,CC,7:12,4,5,INBU,90,S,,,,,,
CKD,2021,7,2,CC,7:12,4,6,COYE,90,S,,,,,,
CKD,2021,7,2,CC,7:23,5,1,SAVS,30,V,X,,,,,
CKD,2021,7,2,CC,7:23,5,1,DICK,50,V,X,,,,,
CKD,2021,7,2,CC,7:23,5,1,DICK,80,V,X,,,,,
CKD,2021,7,2,CC,7:23,5,1,GRSP,90,S,,,,,,
CKD,2021,7,2,CC,7:23,5,1,COYE,100,S,,,,,,
CKD,2021,7,2,CC,7:23,5,2,DICK,120,C,,,,,,
CKD,2021,7,2,CC,7:23,5,2,NOBO,170,C,,,,,,
CKD,2021,7,2,CC,7:23,5,3,COYE,130,S,,,,,,
CKD,2021,7,2,CC,7:23,5,4,AMRO,150,S,,,,,,
CKD,2021,7,2,CC,7:23,5,4,GRSP,180,S,,,,,,
CKD,2021,7,2,CC,7:23,5,5,RWBL,100,V,X,M,,2,,
CKD,2021,7,2,CC,7:23,5,6,AMRO,150,S,,,,,,
CKD,2021,7,2,CC,7:23,5,6,NOCA,140,S,,,,,,
CKD,2021,7,2,CC,7:23,5,6,KILL,150,C,,,,,,
CKD,2021,7,2,CC,7:23,5,6,BOBO,120,V,X,M,,,,
CKD,2021,7,2,CC,7:50,6,1,DICK,35,V,X,,,,,
CKD,2021,7,2,CC,7:50,6,1,DICK,90,C,,,,,,
CKD,2021,7,2,CC,7:50,6,1,AMRO,150,S,,,,2,,
CKD,2021,7,2,CC,7:50,6,1,SOSP,100,S,,,,,,
CKD,2021,7,2,CC,7:50,6,2,SAVS,90,S,,,,,,
CKD,2021,7,2,CC,7:50,6,2,GRSP,90,S,,,,,,
CKD,2021,7,2,CC,7:50,6,2,DICK,120,C,,,,,,
CKD,2021,7,2,CC,7:50,6,2,RHWO,170,C,,,,,,
CKD,2021,7,2,CC,7:50,6,2,KILL,120,C,,,,,,
CKD,2021,7,2,CC,7:50,6,3,AMRO,150,C,,,,,,
CKD,2021,7,2,CC,7:50,6,3,COYE,90,C,,,,,,
CKD,2021,7,2,CC,7:50,6,4,DICK,70,V,X,,,,,
CKD,2021,7,2,CC,7:50,6,4,OROR,170,S,,,,,,
CKD,2021,7,2,CC,7:50,6,5,DICK,100,C,,,,,,
CKD,2021,7,2,CC,7:50,6,5,GRSP,80,S,,,,,,
CKD,2021,7,2,CC,7:50,6,6,BARS,70,V,X,,,2,,
CKD,2021,7,2,CC,7:50,6,6,RWBL,110,V,X,M,,2,,
CKD,2021,7,2,CC,7:50,6,6,GCFL,200,C,,,,,,
CKD,2021,7,2,CC,7:50,6,6,EAWP,225,C,,,,,,
CKD,2021,7,2,CC,8:02,7,1,RWBL,45,V,X,M,,7,B,
CKD,2021,7,2,CC,8:02,7,1,RWBL,45,V,X,F,,5,B,
CKD,2021,7,2,CC,8:02,7,1,RWBL,80,V,X,M,,2,,
CKD,2021,7,2,CC,8:02,7,1,EAME,100,S,,,,,,
CKD,2021,7,2,CC,8:02,7,1,DICK,90,C,,,,,,
CKD,2021,7,2,CC,8:02,7,2,DICK,110,C,,,,,,
CKD,2021,7,2,CC,8:02,7,2,DICK,110,C,,,,,,
CKD,2021,7,2,CC,8:02,7,2,BLGR,200,S,,,,,,
CKD,2021,7,2,CC,8:02,7,3,GRSP,160,S,,,,,,
CKD,2021,7,2,CC,8:02,7,3,SOSP,120,S,,,,,,
CKD,2021,7,2,CC,8:02,7,4,VESP,130,S,,,,,,
CKD,2021,7,2,CC,8:02,7,5,KILL,160,C,,,,,,
CKD,2021,7,2,CC,8:02,7,6,MODO,150,V,X,,,2,,
CKD,2021,7,2,CC,8:02,7,6,WAVI,250,S,,,,,,
CKD,2021,7,2,CC,8:02,7,6,AMRO,175,C,,,,,,
CKD,2021,7,2,CC,8:12,8,1,AMRO,250,C,,,,,,
CKD,2021,7,2,CC,8:12,8,1,HOWR,300,C,,,,,,
CKD,2021,7,2,CC,8:12,8,1,RWBL,30,V,X,M,,,,
CKD,2021,7,2,CC,8:12,8,1,RWBL,90,V,X,M,,4,,
CKD,2021,7,2,CC,8:12,8,1,DICK,90,V,X,,,,,
CKD,2021,7,2,CC,8:12,8,1,DICK,110,C,,,,,,
CKD,2021,7,2,CC,8:12,8,2,DICK,120,C,,,,,,
CKD,2021,7,2,CC,8:12,8,2,SOSP,120,S,,,,,,
CKD,2021,7,2,CC,8:12,8,3,EAME,150,S,,,,,,
CKD,2021,7,2,CC,8:12,8,3,BHCO,90,C,,M,,2,,
CKD,2021,7,2,CC,8:12,8,4,GRSP,160,S,,,,,,
CKD,2021,7,2,CC,8:12,8,5,NOBI,,,,,,,,
CKD,2021,7,2,CC,8:12,8,6,COYE,170,S,,,,,,
CKD,2021,7,2,CC,8:12,8,6,RWBL,120,V,X,M,,4,,
CKD,2021,7,2,CC,8:12,8,6,BHCO,100,V,X,F,,2,C,
CKD,2021,7,2,CC,8:12,8,6,BHCO,100,V,X,M,,1,C,
CKD,2021,7,2,CC,8:22,9,1,GBHE,450,V,X,,,2,,
CKD,2021,7,2,CC,8:22,9,1,SOSP,50,S,,,,,,
CKD,2021,7,2,CC,8:22,9,1,DICK,70,S,,,,,,
CKD,2021,7,2,CC,8:22,9,1,DICK,100,C,,,,,,
CKD,2021,7,2,CC,8:22,9,2,GRSP,140,S,,,,,,
CKD,2021,7,2,CC,8:22,9,3,COYE,90,S,,,,,,
CKD,2021,7,2,CC,8:22,9,3,RWBL,130,C,X,M,,3,,
CKD,2021,7,2,CC,8:22,9,3,BLJA,90,C,,,,,,
CKD,2021,7,2,CC,8:22,9,3,AMRO,90,S,,,,,,
CKD,2021,7,2,CC,8:22,9,4,VESP,120,S,,,,,,
CKD,2021,7,2,CC,8:22,9,4,KILL,170,C,,,,,,
CKD,2021,7,2,CC,8:22,9,5,RTHU,50,V,X,,,,,
CKD,2021,7,2,CC,8:22,9,6,AMRO,90,C,,,,,,
CKD,2021,7,2,CC,8:22,9,6,BAOR,100,S,,,,,,
CKD,2021,7,2,CC,8:22,9,6,COGR,90,C,,,,,,
CKD,2021,7,2,CC,8:22,9,6,RWBL,70,V,X,F,,,,
CKD,2021,7,2,CC,8:22,9,6,COGR,90,V,X,,,2,,
CKD,2021,7,2,CC,8:32,10,1,GBHE,600,V,X,,,,,
CKD,2021,7,2,CC,8:32,10,1,SAVS,30,S,,,,,,
CKD,2021,7,2,CC,8:32,10,1,DICK,30,V,X,,,,,
CKD,2021,7,2,CC,8:32,10,1,DICK,40,V,X,,,,,
CKD,2021,7,2,CC,8:32,10,1,DICK,60,C,,,,,,
