observer_id,observer,site_id,site,sampling_period,date,start_time,point,minute,species_code,species,distance,how,visual,sex,migrating,cluster_size,cluster_code,notes
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,21960.0,1.0,5.0,MODO,Mourning Dove,600.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,21960.0,1.0,5.0,RNEP,Ring-necked Pheasant,300.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,21960.0,1.0,6.0,KILL,Killdeer,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,21960.0,1.0,6.0,SOSP,Song Sparrow,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,21960.0,1.0,6.0,COGR,Common Grackle,125.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,DICK,Dickcissel,50.0,Calling,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,DICK,Dickcissel,80.0,Singing,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,DICK,Dickcissel,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,DICK,Dickcissel,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,DICK,Dickcissel,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,RWBL,Red-winged Blackbird,50.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,1.0,RWBL,Red-winged Blackbird,60.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,EAME,Eastern Meadowlark,100.0,Calling,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,EAME,Eastern Meadowlark,125.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,BHCO,Brown-headed Cowbird,125.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,RWBL,Red-winged Blackbird,100.0,Calling,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,RWBL,Red-winged Blackbird,200.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,ROPI,Rock Pigeon,275.0,Visual,True,Unknown,False,3.0,A,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,ROPI,Rock Pigeon,275.0,Visual,True,Unknown,False,2.0,A,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,2.0,BARS,Barn Swallow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,3.0,MALL,Mallard,125.0,Visual,True,Male,False,2.0,B,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,3.0,MALL,Mallard,125.0,Visual,True,Female,False,1.0,B,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,5.0,RWBL,Red-winged Blackbird,50.0,Visual,True,Female,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,6.0,AMCR,American Crow,700.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,22920.0,2.0,6.0,AMCR,American Crow,300.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,0.0,88.0,,AMGO,American Goldfinch,,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,0.0,88.0,,WITU,Wild Turkey,,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,SOSP,Song Sparrow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,HOWR,House Wren,250.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,NOCA,Northern Cardinal,350.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,SOSP,Song Sparrow,100.0,Singing,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,EAME,Eastern Meadowlark,200.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,DICK,Dickcissel,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,DICK,Dickcissel,100.0,Singing,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,1.0,DICK,Dickcissel,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,2.0,EAME,Eastern Meadowlark,150.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,2.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,2.0,RWBL,Red-winged Blackbird,200.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,2.0,EUCD,Eurasian Collared-Dove,1000.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,3.0,EAKI,Eastern Kingbird,150.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,3.0,BARS,Barn Swallow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,3.0,BARS,Barn Swallow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,3.0,CLSW,Cliff Swallow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,3.0,CLSW,Cliff Swallow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,4.0,CLSW,Cliff Swallow,40.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,4.0,CLSW,Cliff Swallow,100.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,5.0,BHCO,Brown-headed Cowbird,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,5.0,DICK,Dickcissel,150.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,5.0,GRSP,Grasshopper Sparrow,200.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,23820.0,3.0,6.0,RNEP,Ring-necked Pheasant,250.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,EAME,Eastern Meadowlark,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,EAME,Eastern Meadowlark,200.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,GRSP,Grasshopper Sparrow,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,30.0,Visual,True,Female,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,80.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,50.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,125.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,125.0,Visual,True,Female,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,BHCO,Brown-headed Cowbird,150.0,Visual,True,Male,False,2.0,C,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,BHCO,Brown-headed Cowbird,150.0,Visual,True,Female,False,4.0,C,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,DICK,Dickcissel,40.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,DICK,Dickcissel,75.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,DICK,Dickcissel,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,1.0,DICK,Dickcissel,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,2.0,DICK,Dickcissel,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,3.0,SOSP,Song Sparrow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,3.0,SOSP,Song Sparrow,25.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,5.0,GRSP,Grasshopper Sparrow,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,25200.0,4.0,6.0,BARS,Barn Swallow,100.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,AMGO,American Goldfinch,50.0,Calling,True,Male,False,2.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,BHCO,Brown-headed Cowbird,125.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,AMRO,American Robin,300.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,SOSP,Song Sparrow,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,BARS,Barn Swallow,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,1.0,COGR,Common Grackle,100.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,2.0,DICK,Dickcissel,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,DICK,Dickcissel,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,DICK,Dickcissel,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,DICK,Dickcissel,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,RWBL,Red-winged Blackbird,150.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,SOSP,Song Sparrow,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Female,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,RWBL,Red-winged Blackbird,200.0,Calling,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,3.0,RWBL,Red-winged Blackbird,200.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,4.0,EAME,Eastern Meadowlark,50.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,4.0,EAME,Eastern Meadowlark,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,4.0,EAME,Eastern Meadowlark,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,5.0,NOCA,Northern Cardinal,400.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,5.0,CHSP,Chipping Sparrow,400.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,6.0,RNEP,Ring-necked Pheasant,300.0,Visual,True,Male,False,1.0,D,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,6.0,RNEP,Ring-necked Pheasant,300.0,Visual,True,Female,False,1.0,D,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26040.0,5.0,6.0,KILL,Killdeer,350.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,1.0,NOMO,Northern Mockingbird,175.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,1.0,RWBL,Red-winged Blackbird,75.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,1.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,1.0,RWBL,Red-winged Blackbird,150.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,1.0,RWBL,Red-winged Blackbird,150.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,DICK,Dickcissel,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,DICK,Dickcissel,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,DICK,Dickcissel,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,SOSP,Song Sparrow,125.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,SOSP,Song Sparrow,175.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,EAME,Eastern Meadowlark,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,2.0,EAME,Eastern Meadowlark,200.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,3.0,AMGO,American Goldfinch,100.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,3.0,RWBL,Red-winged Blackbird,150.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,3.0,RWBL,Red-winged Blackbird,150.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,3.0,KILL,Killdeer,100.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,26880.0,6.0,5.0,COGR,Common Grackle,125.0,Visual,True,Unknown,False,3.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,HOFI,House Finch,50.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,AMRO,American Robin,30.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,AMRO,American Robin,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,EUST,European Starling,75.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,COYE,Common Yellowthroat,150.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,RWBL,Red-winged Blackbird,50.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,RWBL,Red-winged Blackbird,75.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,RWBL,Red-winged Blackbird,75.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,1.0,RWBL,Red-winged Blackbird,50.0,Visual,True,Female,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,BARS,Barn Swallow,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,INBU,Indigo Bunting,50.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,DICK,Dickcissel,100.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,DICK,Dickcissel,125.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,RWBL,Red-winged Blackbird,100.0,Visual,True,Male,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,SOSP,Song Sparrow,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,2.0,SOSP,Song Sparrow,50.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,3.0,AMRO,American Robin,60.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,3.0,AMRO,American Robin,60.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,3.0,RNEP,Ring-necked Pheasant,300.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,4.0,HOSP,House Sparrow,60.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,4.0,EAME,Eastern Meadowlark,125.0,Calling,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,4.0,MODO,Mourning Dove,50.0,Visual,True,Unknown,False,2.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,29280.0,7.0,5.0,COGR,Common Grackle,40.0,Visual,True,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,30480.0,8.0,1.0,AMGO,American Goldfinch,45.0,Visual,True,Male,False,1.0,E,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,30480.0,8.0,1.0,AMGO,American Goldfinch,45.0,Visual,True,Female,False,1.0,E,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,30480.0,8.0,1.0,HOWR,House Wren,250.0,Singing,False,Unknown,False,1.0,,
CKD,Colin Dobson,JW,J&W Ranch,Summer 2020,2020-05-27,30480.0,8.0,1.0,DICK,Dickcissel,75.0,Visual,False,Unknown,False,1.0,,
